title,metadataStatus,ingestStatus,status,project,sqlVolume,libServerDirectory,primaryIslandoraLocation,secondaryIslandoraLocation,pid,essss,images,ingestDate,latestMetadataUpdate,modified,lastModifiedBadFormat,notes
Libro de Protocolización (1930),Metadata uploaded,Ingested,,EAP 255,,\\libshare.library.vanderbilt.edu\vulibrary\Landers\new_organization\Courtney\EAP255\Chocó\Quibdó\Notarias\Notaria_Primera_de_Quidbó\EAP255_CHOCO_QUIBDO_NOTARIAS_NOTARIAPRIMERA_109,ESSSS/Colombia/Chocó/Quibdó/Notaria Primera de Quibdó,,essss:194705,194705,771,12/17/17,,2017-12-17T00:00:00Z,12/17/17,
Libro de Protocolización y Documentos Varios (1930 tomo 1),Metadata uploaded,Ingested,,EAP 255,,\\libshare.library.vanderbilt.edu\vulibrary\Landers\new_organization\Courtney\EAP255\Chocó\Quibdó\Notarias\Notaria_Primera_de_Quidbó\EAP255_CHOCO_QUIBDO_NOTARIAS_NOTARIAPRIMERA_110,ESSSS/Colombia/Chocó/Quibdó/Notaria Primera de Quibdó,,essss:197004,197004,678,12/17/17,,2017-12-17T00:00:00Z,12/17/17,
Libro de Escrituras (1931 tomo 1),Metadata uploaded,Ingested,,EAP 255,,\\libshare.library.vanderbilt.edu\vulibrary\Landers\new_organization\Courtney\EAP255\Chocó\Quibdó\Notarias\Notaria_Primera_de_Quidbó\EAP255_CHOCO_QUIBDO_NOTARIAS_NOTARIAPRIMERA_111,ESSSS/Colombia/Chocó/Quibdó/Notaria Primera de Quibdó,,essss:197683,197683,690,12/17/17,,2017-12-17T00:00:00Z,12/17/17,
Libro de Escrituras (1931 tomo 2),Metadata uploaded,Ingested,,EAP 255,,\\libshare.library.vanderbilt.edu\vulibrary\Landers\new_organization\Courtney\EAP255\Chocó\Quibdó\Notarias\Notaria_Primera_de_Quidbó\EAP255_CHOCO_QUIBDO_NOTARIAS_NOTARIAPRIMERA_112,ESSSS/Colombia/Chocó/Quibdó/Notaria Primera de Quibdó,,essss:199596,199596,823,12/17/17,,2017-12-17T00:00:00Z,12/17/17,
"Libro de Escrituras (1932 tomo 1, parte 1)",Metadata uploaded,Ingested,,EAP 255,,\\libshare.library.vanderbilt.edu\vulibrary\Landers\new_organization\Courtney\EAP255\Chocó\Quibdó\Notarias\Notaria_Primera_de_Quidbó\EAP255_CHOCO_QUIBDO_NOTARIAS_NOTARIAPRIMERA_113,ESSSS/Colombia/Chocó/Quibdó/Notaria Primera de Quibdó,,essss:198374,198374,679,12/17/17,,2017-12-17T00:00:00Z,12/17/17,
"Libro de Ventas (1932 tomo 1, parte 2)",Metadata uploaded,Ingested,,EAP 255,,\\libshare.library.vanderbilt.edu\vulibrary\Landers\new_organization\Courtney\EAP255\Chocó\Quibdó\Notarias\Notaria_Primera_de_Quidbó\EAP255_CHOCO_QUIBDO_NOTARIAS_NOTARIAPRIMERA_114,ESSSS/Colombia/Chocó/Quibdó/Notaria Primera de Quibdó,,essss:199054,199054,541,12/17/17,,2017-12-17T00:00:00Z,12/17/17,
Libro de de Escritura (1932 tomo 2),Metadata uploaded,Ingested,,EAP 255,,\\libshare.library.vanderbilt.edu\vulibrary\Landers\new_organization\Courtney\EAP255\Chocó\Quibdó\Notarias\Notaria_Primera_de_Quidbó\EAP255_CHOCO_QUIBDO_NOTARIAS_NOTARIAPRIMERA_115,ESSSS/Colombia/Chocó/Quibdó/Notaria Primera de Quibdó,,essss:204576,204576,475,12/17/17,,2017-12-17T00:00:00Z,12/17/17,
Libro de Protocolo (1933 tomo 1),Metadata uploaded,Ingested,,EAP 255,,\\libshare.library.vanderbilt.edu\vulibrary\Landers\new_organization\Courtney\EAP255\Chocó\Quibdó\Notarias\Notaria_Primera_de_Quidbó\EAP255_CHOCO_QUIBDO_NOTARIAS_NOTARIAPRIMERA_116,ESSSS/Colombia/Chocó/Quibdó/Notaria Primera de Quibdó,,essss:203934,203934,641,12/17/17,,2017-12-17T00:00:00Z,12/17/17,
Libro de Protocolo (1933 tomo 2),Metadata uploaded,Ingested,,EAP 255,,\\libshare.library.vanderbilt.edu\vulibrary\Landers\new_organization\Courtney\EAP255\Chocó\Quibdó\Notarias\Notaria_Primera_de_Quidbó\EAP255_CHOCO_QUIBDO_NOTARIAS_NOTARIAPRIMERA_117,ESSSS/Colombia/Chocó/Quibdó/Notaria Primera de Quibdó,,essss:203166,203166,767,12/17/17,,2017-12-17T00:00:00Z,12/17/17,
Libro de Protocolo (1933 tomo 3),Metadata uploaded,Ingested,,EAP 255,,\\libshare.library.vanderbilt.edu\vulibrary\Landers\new_organization\Courtney\EAP255\Chocó\Quibdó\Notarias\Notaria_Primera_de_Quidbó\EAP255_CHOCO_QUIBDO_NOTARIAS_NOTARIAPRIMERA_118,ESSSS/Colombia/Chocó/Quibdó/Notaria Primera de Quibdó,,essss:206043,206043,421,12/17/17,,2017-12-17T00:00:00Z,12/17/17,
Libro de Escrituras (1934 tomo 1),Metadata uploaded,Ingested,,EAP 255,,\\libshare.library.vanderbilt.edu\vulibrary\Landers\new_organization\Courtney\EAP255\Chocó\Quibdó\Notarias\Notaria_Primera_de_Quidbó\EAP255_CHOCO_QUIBDO_NOTARIAS_NOTARIAPRIMERA_119,ESSSS/Colombia/Chocó/Quibdó/Notaria Primera de Quibdó,,essss:206465,206465,820,12/17/17,,2017-12-17T00:00:00Z,12/17/17,
Libro de Escrituras (1934 tomo 2),Metadata uploaded,Ingested,,EAP 255,,\\libshare.library.vanderbilt.edu\vulibrary\Landers\new_organization\Courtney\EAP255\Chocó\Quibdó\Notarias\Notaria_Primera_de_Quidbó\EAP255_CHOCO_QUIBDO_NOTARIAS_NOTARIAPRIMERA_120,ESSSS/Colombia/Chocó/Quibdó/Notaria Primera de Quibdó,,essss:205052,205052,990,12/17/17,,2017-12-17T00:00:00Z,12/17/17,
Libro de Escrituras (1935),Metadata uploaded,Ingested,,EAP 255,,\\libshare.library.vanderbilt.edu\vulibrary\Landers\new_organization\Courtney\EAP255\Chocó\Quibdó\Notarias\Notaria_Primera_de_Quidbó\EAP255_CHOCO_QUIBDO_NOTARIAS_NOTARIAPRIMERA_121,ESSSS/Colombia/Chocó/Quibdó/Notaria Primera de Quibdó,,essss:208214,208214,561,12/17/17,,2017-12-17T00:00:00Z,12/17/17,
Libro de Escrituras (1936 tomo 1),Metadata uploaded,Ingested,,EAP 255,,\\libshare.library.vanderbilt.edu\vulibrary\Landers\new_organization\Courtney\EAP255\Chocó\Quibdó\Notarias\Notaria_Primera_de_Quidbó\EAP255_CHOCO_QUIBDO_NOTARIAS_NOTARIAPRIMERA_122,ESSSS/Colombia/Chocó/Quibdó/Notaria Primera de Quibdó,,essss:207730,207730,483,12/17/17,,2017-12-17T00:00:00Z,12/17/17,
Libro de Escrituras (1936 tomo 2),Metadata uploaded,Ingested,,EAP 255,,\\libshare.library.vanderbilt.edu\vulibrary\Landers\new_organization\Courtney\EAP255\Chocó\Quibdó\Notarias\Notaria_Primera_de_Quidbó\EAP255_CHOCO_QUIBDO_NOTARIAS_NOTARIAPRIMERA_123,ESSSS/Colombia/Chocó/Quibdó/Notaria Primera de Quibdó,,essss:207286,207286,443,12/17/17,,2017-12-17T00:00:00Z,12/17/17,
Libro de Escrituras (1936 tomo 3),Metadata uploaded,Ingested,,EAP 255,,\\libshare.library.vanderbilt.edu\vulibrary\Landers\new_organization\Courtney\EAP255\Chocó\Quibdó\Notarias\Notaria_Primera_de_Quidbó\EAP255_CHOCO_QUIBDO_NOTARIAS_NOTARIAPRIMERA_124,ESSSS/Colombia/Chocó/Quibdó/Notaria Primera de Quibdó,,essss:209531,209531,416,12/17/17,,2017-12-17T00:00:00Z,12/17/17,
Libro de Escrituras (1936 tomo 4),Metadata uploaded,Ingested,,EAP 255,,\\libshare.library.vanderbilt.edu\vulibrary\Landers\new_organization\Courtney\EAP255\Chocó\Quibdó\Notarias\Notaria_Primera_de_Quidbó\EAP255_CHOCO_QUIBDO_NOTARIAS_NOTARIAPRIMERA_125,ESSSS/Colombia/Chocó/Quibdó/Notaria Primera de Quibdó,,essss:224932,224932,357,1/3/18,,2018-01-03T00:00:00Z,1/3/18,
Libro de Escrituras y Documentos (1936 tomo 5),Metadata uploaded,Ingested,,EAP 255,,\\libshare.library.vanderbilt.edu\vulibrary\Landers\new_organization\Courtney\EAP255\Chocó\Quibdó\Notarias\Notaria_Primera_de_Quidbó\EAP255_CHOCO_QUIBDO_NOTARIAS_NOTARIAPRIMERA_126,ESSSS/Colombia/Chocó/Quibdó/Notaria Primera de Quibdó,,essss:208776,208776,754,12/17/17,,2017-12-17T00:00:00Z,12/17/17,
Libro de Nacimientos (1936),Metadata uploaded,Ingested,,EAP 255,,\\libshare.library.vanderbilt.edu\vulibrary\Landers\new_organization\Courtney\EAP255\Chocó\Quibdó\Notarias\Notaria_Primera_de_Quidbó\EAP255_CHOCO_QUIBDO_NOTARIAS_NOTARIAPRIMERA_127,ESSSS/Colombia/Chocó/Quibdó/Notaria Primera de Quibdó,,essss:210306,210306,169,12/17/17,,2017-12-17T00:00:00Z,12/17/17,
Libro de Matrimonios (1936-1937),Metadata uploaded,Ingested,,EAP 255,,\\libshare.library.vanderbilt.edu\vulibrary\Landers\new_organization\Courtney\EAP255\Chocó\Quibdó\Notarias\Notaria_Primera_de_Quidbó\EAP255_CHOCO_QUIBDO_NOTARIAS_NOTARIAPRIMERA_128,ESSSS/Colombia/Chocó/Quibdó/Notaria Primera de Quibdó,,essss:210476,210476,169,12/17/17,,2017-12-17T00:00:00Z,12/17/17,
Libro de Escrituras (1937 tomo 1),Metadata uploaded,Ingested,,EAP 255,,\\libshare.library.vanderbilt.edu\vulibrary\Landers\new_organization\Courtney\EAP255\Chocó\Quibdó\Notarias\Notaria_Primera_de_Quidbó\EAP255_CHOCO_QUIBDO_NOTARIAS_NOTARIAPRIMERA_129,ESSSS/Colombia/Chocó/Quibdó/Notaria Primera de Quibdó,,essss:210646,210646,433,12/17/17,,2017-12-17T00:00:00Z,12/17/17,
Libro de Escrituras (1937 tomo 2),Metadata uploaded,Ingested,,EAP 255,,\\libshare.library.vanderbilt.edu\vulibrary\Landers\new_organization\Courtney\EAP255\Chocó\Quibdó\Notarias\Notaria_Primera_de_Quidbó\EAP255_CHOCO_QUIBDO_NOTARIAS_NOTARIAPRIMERA_130,ESSSS/Colombia/Chocó/Quibdó/Notaria Primera de Quibdó,,essss:211609,211609,718,12/17/17,,2017-12-17T00:00:00Z,12/17/17,
Libro de Escrituras (1937 tomo 3),Metadata uploaded,Ingested,,EAP 255,,\\libshare.library.vanderbilt.edu\vulibrary\Landers\new_organization\Courtney\EAP255\Chocó\Quibdó\Notarias\Notaria_Primera_de_Quidbó\EAP255_CHOCO_QUIBDO_NOTARIAS_NOTARIAPRIMERA_131,ESSSS/Colombia/Chocó/Quibdó/Notaria Primera de Quibdó,,essss:211080,211080,528,12/17/17,,2017-12-17T00:00:00Z,12/17/17,
Libro de Escrituras (1937 tomo 4),Metadata uploaded,Ingested,,EAP 255,,\\libshare.library.vanderbilt.edu\vulibrary\Landers\new_organization\Courtney\EAP255\Chocó\Quibdó\Notarias\Notaria_Primera_de_Quidbó\EAP255_CHOCO_QUIBDO_NOTARIAS_NOTARIAPRIMERA_132,ESSSS/Colombia/Chocó/Quibdó/Notaria Primera de Quibdó,,essss:212328,212328,220,12/17/17,,2017-12-17T00:00:00Z,12/17/17,
Libro de Escrituras (1938 tomo 1),Metadata uploaded,Ingested,,EAP 255,,\\libshare.library.vanderbilt.edu\vulibrary\Landers\new_organization\Courtney\EAP255\Chocó\Quibdó\Notarias\Notaria_Primera_de_Quidbó\EAP255_CHOCO_QUIBDO_NOTARIAS_NOTARIAPRIMERA_133,ESSSS/Colombia/Chocó/Quibdó/Notaria Primera de Quibdó,,essss:215205,215205,671,12/17/17,,2017-12-17T00:00:00Z,12/17/17,
Libro de Escrituras (1938 tomo 2),Metadata uploaded,Ingested,,EAP 255,,\\libshare.library.vanderbilt.edu\vulibrary\Landers\new_organization\Courtney\EAP255\Chocó\Quibdó\Notarias\Notaria_Primera_de_Quidbó\EAP255_CHOCO_QUIBDO_NOTARIAS_NOTARIAPRIMERA_134,ESSSS/Colombia/Chocó/Quibdó/Notaria Primera de Quibdó,,essss:214581,214581,623,12/17/17,,2017-12-17T00:00:00Z,12/17/17,
Libro de Escrituras (1939),Metadata uploaded,Ingested,,EAP 255,,\\libshare.library.vanderbilt.edu\vulibrary\Landers\new_organization\Courtney\EAP255\Chocó\Quibdó\Notarias\Notaria_Primera_de_Quidbó\EAP255_CHOCO_QUIBDO_NOTARIAS_NOTARIAPRIMERA_135,ESSSS/Colombia/Chocó/Quibdó/Notaria Primera de Quibdó,,essss:215877,215877,735,12/17/17,,2017-12-17T00:00:00Z,12/17/17,
Libro de Escrituras (1940),Metadata uploaded,Ingested,,EAP 255,,\\libshare.library.vanderbilt.edu\vulibrary\Landers\new_organization\Courtney\EAP255\Chocó\Quibdó\Notarias\Notaria_Primera_de_Quidbó\EAP255_CHOCO_QUIBDO_NOTARIAS_NOTARIAPRIMERA_136,ESSSS/Colombia/Chocó/Quibdó/Notaria Primera de Quibdó,,essss:219905,219905,719,12/17/17,,2017-12-17T00:00:00Z,12/17/17,
"Libro de Escrituras, Poderes Especiales, Resoluciones, Certificados (1938 tomo 1)",Metadata uploaded,Ingested,,EAP 255,,\\libshare.library.vanderbilt.edu\vulibrary\Landers\new_organization\Courtney\EAP255\Chocó\Quibdó\Notarias\Notaria_Primera_de_Quidbó\EAP255_CHOCO_QUIBDO_NOTARIAS_NOTARIAPRIMERA_137,ESSSS/Colombia/Chocó/Quibdó/Notaria Primera de Quibdó,,essss:219239,219239,665,12/17/17,,2017-12-17T00:00:00Z,12/17/17,
Libro de Escrituras (1940 tomo 2),Metadata uploaded,Ingested,,EAP 255,,\\libshare.library.vanderbilt.edu\vulibrary\Landers\new_organization\Courtney\EAP255\Chocó\Quibdó\Notarias\Notaria_Primera_de_Quidbó\EAP255_CHOCO_QUIBDO_NOTARIAS_NOTARIAPRIMERA_138,ESSSS/Colombia/Chocó/Quibdó/Notaria Primera de Quibdó,,essss:220625,220625,608,12/17/17,,2017-12-17T00:00:00Z,12/17/17,
Indice del Protocolo de Contratos Públicos (1906),Metadata uploaded,Ingested,,EAP 255,,\\libshare.library.vanderbilt.edu\vulibrary\Landers\new_organization\Courtney\EAP255\Chocó\Quibdó\Notarias\Notaria_Primera_de_Quidbó\EAP255_CHOCO_QUIBDO_NOTARIAS_NOTARIAPRIMERA_139,ESSSS/Colombia/Chocó/Quibdó/Notaria Primera de Quibdó,,essss:221234,221234,630,12/17/17,,2017-12-17T00:00:00Z,12/17/17,
"Correspondencias sobre esclavos, 1804-1843",Metadata in spreadsheet,Ingested,Ingested with no/minimal metadata,NEH,,\\libshare.library.vanderbilt.edu\vulibrary\Landers\new_organization\Cuba_Colombia\Archivo Historico Provincial de Matanzas\Arquivo Mantanzas\Esclavos,ESSSS/Cuba/Matanzas/Matanzas/Archivo Historico Provincial de Matanzas,,essss:134035,134035,299,11/09/17,,2017-11-09T00:00:00Z,11/09/17,"images rotated on Islandora, corrected on image server + correct pdf in n_o"
"Baptisms, Burials and Marriages - 16th & 17th Centuries",Metadata uploaded,Ingested,,DADS,,\\libshare.library.vanderbilt.edu\vulibrary\Landers\new_organization\DADS\St_Aug_01,ESSSS/United States/Florida/St. Augustine/Archives of the Diocese of St. Augustine,,essss:225290,225290,221,01/16/18,,2018-01-16T00:00:00Z,01/16/18,pdf in n_o 
"Baptisms, Burials, Confirmations and Marriages - 16th & 17th Centuries",Metadata uploaded,Ingested,,DADS,,\\libshare.library.vanderbilt.edu\vulibrary\Landers\new_organization\DADS\St_Aug_02,ESSSS/United States/Florida/St. Augustine/Archives of the Diocese of St. Augustine,,essss:225512,225512,166,01/16/18,,2018-01-16T00:00:00Z,01/16/18,
Baptisms and Burials - 17th Century,Metadata uploaded,Ingested,,DADS,,\\libshare.library.vanderbilt.edu\vulibrary\Landers\new_organization\DADS\St_Aug_03,ESSSS/United States/Florida/St. Augustine/Archives of the Diocese of St. Augustine,,essss:225924,225924,466,01/16/18,,2018-01-16T00:00:00Z,01/16/18,
Marriages - 1632-1720,Metadata uploaded,Ingested,,DADS,,\\libshare.library.vanderbilt.edu\vulibrary\Landers\new_organization\DADS\St_Aug_04,ESSSS/United States/Florida/St. Augustine/Archives of the Diocese of St. Augustine,,essss:225679,225679,244,01/16/18,,2018-01-16T00:00:00Z,01/16/18,
Baptisms - 17th and 18th Centuries,Metadata uploaded,Ingested,,DADS,,\\libshare.library.vanderbilt.edu\vulibrary\Landers\new_organization\DADS\St_Aug_05,ESSSS/United States/Florida/St. Augustine/Archives of the Diocese of St. Augustine,,essss:229086,229086,376,01/16/18,,2018-01-16T00:00:00Z,01/16/18,
Baptisms - 1720-1737,Metadata uploaded,Ingested,,DADS,,\\libshare.library.vanderbilt.edu\vulibrary\Landers\new_organization\DADS\St_Aug_06,ESSSS/United States/Florida/St. Augustine/Archives of the Diocese of St. Augustine,,essss:228690,228690,395,01/16/18,,2018-01-16T00:00:00Z,01/16/18,pdf in n_o
Burials - 18th Century,Metadata uploaded,Ingested,,DADS,,\\libshare.library.vanderbilt.edu\vulibrary\Landers\new_organization\DADS\St_Aug_07,ESSSS/United States/Florida/St. Augustine/Archives of the Diocese of St. Augustine,,essss:228236,228236,453,01/16/18,,2018-01-16T00:00:00Z,01/16/18,
Baptisms and Marriages - 18th Century,Metadata uploaded,Ingested,,DADS,,\\libshare.library.vanderbilt.edu\vulibrary\Landers\new_organization\DADS\St_Aug_08,ESSSS/United States/Florida/St. Augustine/Archives of the Diocese of St. Augustine,,essss:229474,229474,467,01/16/18,,2018-01-16T00:00:00Z,01/16/18,
Burials and Confirmations - 18th Century,Metadata uploaded,Ingested,,DADS,,\\libshare.library.vanderbilt.edu\vulibrary\Landers\new_organization\DADS\St_Aug_09,ESSSS/United States/Florida/St. Augustine/Archives of the Diocese of St. Augustine,,essss:230309,230309,456,01/16/18,,2018-01-16T00:00:00Z,01/16/18,
Baptisms - 1735-1763,Metadata uploaded,Ingested,,DADS,,\\libshare.library.vanderbilt.edu\vulibrary\Landers\new_organization\DADS\St_Aug_10,ESSSS/United States/Florida/St. Augustine/Archives of the Diocese of St. Augustine,,essss:229942,229942,366,01/16/18,,2018-01-16T00:00:00Z,01/16/18,
Baptisms - 1737-1751,Metadata uploaded,Ingested,,DADS,,\\libshare.library.vanderbilt.edu\vulibrary\Landers\new_organization\DADS\St_Aug_11,ESSSS/United States/Florida/St. Augustine/Archives of the Diocese of St. Augustine,,essss:232315,232315,399,01/16/18,,2018-01-16T00:00:00Z,01/16/18,
Baptisms - 1751-1760,Metadata uploaded,Ingested,,DADS,,\\libshare.library.vanderbilt.edu\vulibrary\Landers\new_organization\DADS\St_Aug_12,ESSSS/United States/Florida/St. Augustine/Archives of the Diocese of St. Augustine,,essss:232715,232715,377,01/16/18,,2018-01-16T00:00:00Z,01/16/18,
Baptisms - 1760-1763,Metadata uploaded,Ingested,,DADS,,\\libshare.library.vanderbilt.edu\vulibrary\Landers\new_organization\DADS\St_Aug_13,ESSSS/United States/Florida/St. Augustine/Archives of the Diocese of St. Augustine,,essss:232160,232160,154,01/16/18,,2018-01-16T00:00:00Z,01/16/18,
Golden Book of the Minorcans - 18th Century,Metadata uploaded,Ingested,,DADS,,\\libshare.library.vanderbilt.edu\vulibrary\Landers\new_organization\DADS\St_Aug_14,ESSSS/United States/Florida/St. Augustine/Archives of the Diocese of St. Augustine,,essss:236065,236065,144,01/16/18,,2018-01-16T00:00:00Z,01/16/18,
Multi-Source Index,Metadata uploaded,Ingested,,DADS,,\\libshare.library.vanderbilt.edu\vulibrary\Landers\new_organization\DADS\St_Aug_15,ESSSS/United States/Florida/St. Augustine/Archives of the Diocese of St. Augustine,,essss:235536,235536,89,01/16/18,,2018-01-16T00:00:00Z,01/16/18,
Baptisms - 1784-1792,Metadata uploaded,Ingested,,DADS,,\\libshare.library.vanderbilt.edu\vulibrary\Landers\new_organization\DADS\St_Aug_16,ESSSS/United States/Florida/St. Augustine/Archives of the Diocese of St. Augustine,,essss:235626,235626,438,01/16/18,,2018-01-16T00:00:00Z,01/16/18,
Baptisms - 1784-1793,Metadata uploaded,Ingested,,DADS,,\\libshare.library.vanderbilt.edu\vulibrary\Landers\new_organization\DADS\St_Aug_17,ESSSS/United States/Florida/St. Augustine/Archives of the Diocese of St. Augustine,,essss:236210,236210,382,01/16/18,,2018-01-16T00:00:00Z,01/16/18,
Marriages - 1784-1801,Metadata uploaded,Ingested,,DADS,,\\libshare.library.vanderbilt.edu\vulibrary\Landers\new_organization\DADS\St_Aug_18,ESSSS/United States/Florida/St. Augustine/Archives of the Diocese of St. Augustine,,essss:236593,236593,337,01/16/18,,2018-01-16T00:00:00Z,01/16/18,
Deaths - 1784-1809,Metadata uploaded,Ingested,,DADS,,\\libshare.library.vanderbilt.edu\vulibrary\Landers\new_organization\DADS\St_Aug_19,ESSSS/United States/Florida/St. Augustine/Archives of the Diocese of St. Augustine,,essss:239031,239031,253,01/16/18,,2018-01-16T00:00:00Z,01/16/18,
Baptisms and Infant Deaths - 18th and 19th Centuries,Metadata uploaded,Ingested,,DADS,,\\libshare.library.vanderbilt.edu\vulibrary\Landers\new_organization\DADS\St_Aug_20,ESSSS/United States/Florida/St. Augustine/Archives of the Diocese of St. Augustine,,essss:238694,238694,181,01/16/18,,2018-01-16T00:00:00Z,01/16/18,
Marriages - 1784-1882,Metadata uploaded,Ingested,,DADS,,\\libshare.library.vanderbilt.edu\vulibrary\Landers\new_organization\DADS\St_Aug_21,ESSSS/United States/Florida/St. Augustine/Archives of the Diocese of St. Augustine,,essss:238876,238876,154,01/16/18,,2018-01-16T00:00:00Z,01/16/18,
Deaths - 1785-1821,Metadata uploaded,Ingested,,DADS,,\\libshare.library.vanderbilt.edu\vulibrary\Landers\new_organization\DADS\St_Aug_22,ESSSS/United States/Florida/St. Augustine/Archives of the Diocese of St. Augustine,,essss:239288,239288,161,01/16/18,,2018-01-16T00:00:00Z,01/16/18,
Baptisms - 1792-1799,Metadata uploaded,Ingested,,DADS,,\\libshare.library.vanderbilt.edu\vulibrary\Landers\new_organization\DADS\St_Aug_23,ESSSS/United States/Florida/St. Augustine/Archives of the Diocese of St. Augustine,,essss:239450,239450,295,01/16/18,,2018-01-16T00:00:00Z,01/16/18,
Baptisms - 1793-1807,Metadata uploaded,Ingested,,DADS,,\\libshare.library.vanderbilt.edu\vulibrary\Landers\new_organization\DADS\St_Aug_24,ESSSS/United States/Florida/St. Augustine/Archives of the Diocese of St. Augustine,,essss:239746,239746,378,01/16/18,,2018-01-16T00:00:00Z,01/16/18,
Baptisms - 1800-1815,Metadata uploaded,Ingested,,DADS,,\\libshare.library.vanderbilt.edu\vulibrary\Landers\new_organization\DADS\St_Aug_25,ESSSS/United States/Florida/St. Augustine/Archives of the Diocese of St. Augustine,,essss:240495,240495,475,01/16/18,,2018-01-16T00:00:00Z,01/16/18,
Marriages - 1802-1832,Metadata uploaded,Ingested,,DADS,,\\libshare.library.vanderbilt.edu\vulibrary\Landers\new_organization\DADS\St_Aug_26,ESSSS/United States/Florida/St. Augustine/Archives of the Diocese of St. Augustine,,essss:240141,240141,353,01/16/18,,2018-01-16T00:00:00Z,01/16/18,
Baptisms - 1807-1848,Metadata uploaded,Ingested,,DADS,,\\libshare.library.vanderbilt.edu\vulibrary\Landers\new_organization\DADS\St_Aug_27,ESSSS/United States/Florida/St. Augustine/Archives of the Diocese of St. Augustine,,essss:240971,240971,343,01/16/18,,2018-01-16T00:00:00Z,01/16/18,
Deaths - 1809-1882,Metadata uploaded,Ingested,,DADS,,\\libshare.library.vanderbilt.edu\vulibrary\Landers\new_organization\DADS\St_Aug_28,ESSSS/United States/Florida/St. Augustine/Archives of the Diocese of St. Augustine,,essss:244871,244871,325,01/16/18,,2018-01-16T00:00:00Z,01/16/18,
Baptisms - 1816-1838,Metadata uploaded,Ingested,,DADS,,\\libshare.library.vanderbilt.edu\vulibrary\Landers\new_organization\DADS\St_Aug_29,ESSSS/United States/Florida/St. Augustine/Archives of the Diocese of St. Augustine,,essss:245657,245657,459,01/16/18,,2018-01-16T00:00:00Z,01/16/18,
"Miscellaneous - 17th, 18th, and 19th Centuries",Metadata uploaded,Ingested,,DADS,,\\libshare.library.vanderbilt.edu\vulibrary\Landers\new_organization\DADS\St_Aug_30,ESSSS/United States/Florida/St. Augustine/Archives of the Diocese of St. Augustine,,essss:228154,228154,81,01/16/18,,2018-01-16T00:00:00Z,01/16/18,
Notarial Records: Vila Nova de Souza 1837-1838,Metadata uploaded,Ingested,,EAP 627,,\\libshare.library.vanderbilt.edu\vulibrary\Landers\new_organization\EAP627_ingest\IHGP\IHGP_0023,ESSSS/Brazil/Paraíba/João Pessoa/Instituto Histórico e Geográfico Paraibano,,essss:321074,321074,212,03/15/18,,2018-03-15T00:00:00Z,03/15/18,
Libro de Baustismos de San Andrés No. 1. 1891-1908,Metadata uploaded,Ingested,,EAP 640,,\\libshare.library.vanderbilt.edu\vulibrary\Landers\new_organization\EAP640_surprise_ingest\PROYECTO EAP640 - SAN ANDRES DE SOTAVENTO\EAP640_PARROQUIA_SAN_ANDRÉS_APOSTOL_DE_SAN_ANDRÉS_001,ESSSS/Colombia/Córdoba/San Andrés de Sotavento/Iglesia San Andrés Apostol,,essss:435035,435035,113,07/12/18,,2018-07-12T00:00:00Z,07/12/18,
Libro de Matrimonios 1909-1923,Metadata uploaded,Ingested,,EAP 640,,\\libshare.library.vanderbilt.edu\vulibrary\Landers\new_organization\EAP640_surprise_ingest\PROYECTO EAP640 - SAN ANDRES DE SOTAVENTO\EAP640_PARROQUIA_SAN_ANDRÉS_APOSTOL_DE_SAN_ANDRÉS_002,ESSSS/Colombia/Córdoba/San Andrés de Sotavento/Iglesia San Andrés Apostol,,essss:435149,435149,109,07/12/18,,2018-07-12T00:00:00Z,07/12/18,no pdf
Diócesis de Montería: Libro de Bautismos No. 2. San Andrés de Sotavento,Metadata uploaded,Ingested,,EAP 640,,\\libshare.library.vanderbilt.edu\vulibrary\Landers\new_organization\EAP640_surprise_ingest\PROYECTO EAP640 - SAN ANDRES DE SOTAVENTO\EAP640_PARROQUIA_SAN_ANDRÉS_APOSTOL_DE_SAN_ANDRÉS_003,ESSSS/Colombia/Córdoba/San Andrés de Sotavento/Iglesia San Andrés Apostol,,essss:435259,435259,511,07/12/18,,2018-07-12T00:00:00Z,07/12/18,
"Diócesis de Montería: Libro de Bautismos No. 2, continuación. San Andrés de Sotavento.",Metadata uploaded,Ingested,,EAP 640,,\\libshare.library.vanderbilt.edu\vulibrary\Landers\new_organization\EAP640_surprise_ingest\PROYECTO EAP640 - SAN ANDRES DE SOTAVENTO\EAP640_PARROQUIA_SAN_ANDRÉS_APOSTOL_DE_SAN_ANDRÉS_004,ESSSS/Colombia/Córdoba/San Andrés de Sotavento/Iglesia San Andrés Apostol,,essss:438434,438434,483,07/13/18,,2018-07-13T00:00:00Z,07/13/18,
Diócesis de Montería: Libro de Bautismos No. 3-4. San Andrés de Sotavento,Metadata uploaded,Ingested,,EAP 640,,\\libshare.library.vanderbilt.edu\vulibrary\Landers\new_organization\EAP640_surprise_ingest\PROYECTO EAP640 - SAN ANDRES DE SOTAVENTO\EAP640_PARROQUIA_SAN_ANDRÉS_APOSTOL_DE_SAN_ANDRÉS_005,ESSSS/Colombia/Córdoba/San Andrés de Sotavento/Iglesia San Andrés Apostol,,essss:437924,437924,509,07/13/18,,2018-07-13T00:00:00Z,07/13/18,no pdf
