rdf_about,dcterms_issued,dcterms_modified,localName,rdfs_comment,dcterms_description,skos_prefLabel,rdfs_isDefinedBy,rdf_type,rdfs_subPropertyOf,dwcattributes_status,dwcattributes_abcdEquivalence,dwcattributes_organizedInClass,dwcattributes_decision,dcterms_replaces,dcterms_replaces1,dcterms_replaces2
http://rs.tdwg.org/dwc/terms/lifeStage-2009-04-24,2008-11-19,2009-04-24,lifeStage,The age class or life stage of the biological individual(s) at the time the Occurrence was recorded. Recommended best practice is to use a controlled vocabulary.,"Examples: ""egg"", ""eft"", ""juvenile"", ""adult"", ""2 adults 4 juveniles""",Life Stage,http://rs.tdwg.org/dwc/terms/,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,,recommended,"DataSets/DataSet/Units/Unit/MycologicalUnit/MycologicalSexualStage or DataSets/DataSet/Units/Unit/MycologicalUnit/MycologicalLiveStages/MycologicalLiveStage (Note DwC spec uses ""MycologicalLifeStage"" or DataSets/DataSet/Units/Unit/ZoologicalUnit/PhasesOrStages/PhaseOrStage",http://rs.tdwg.org/dwc/terms/Occurrence,,http://rs.tdwg.org/dwc/dwcore/LifeStage-2007-04-17,,
http://rs.tdwg.org/dwc/terms/lithostratigraphicTerms-2009-04-24,2009-04-24,2009-07-06,lithostratigraphicTerms,The combination of all litho-stratigraphic names for the rock from which the cataloged item was collected.,,Lithostratigraphic Terms,http://rs.tdwg.org/dwc/terms/,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,,recommended,DataSets/DataSet/Units/Unit/Gathering/Stratigraphy/LithostratigraphicTerms,http://rs.tdwg.org/dwc/terms/GeologicalContext,,http://digir.net/schema/conceptual/darwin/extension/paleontology/1.0/LithostratigraphicTerms-2005-07-03,,
http://rs.tdwg.org/dwc/terms/locality-2009-04-24,2008-11-19,2009-04-24,locality,"The specific description of the place. Less specific geographic information can be provided in other geographic terms (higherGeography, continent, country, stateProvince, county, municipality, waterBody, island, islandGroup). This term may contain information modified from the original to correct perceived errors or standardize the description.","Example: ""Bariloche, 25 km NNE via Ruta Nacional 40 (=Ruta 237)""",Locality,http://rs.tdwg.org/dwc/terms/,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,,recommended,DataSets/DataSet/Units/Unit/Gathering/NamedAreas/NamedArea/AreaName,http://purl.org/dc/terms/Location,,http://rs.tdwg.org/dwc/dwcore/Locality-2007-04-17,,
http://rs.tdwg.org/dwc/terms/locationAccordingTo-2009-08-24,2009-08-24,2009-08-24,locationAccordingTo,"Information about the source of this Location information. Could be a publication (gazetteer), institution, or team of individuals.","Examples: ""Getty Thesaurus of Geographic Names"", ""GADM""",Location According To,http://rs.tdwg.org/dwc/terms/,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,http://rs.tdwg.org/dwc/terms/accordingTo,recommended,not in ABCD,http://purl.org/dc/terms/Location,,,,
http://rs.tdwg.org/dwc/terms/locationID-2009-04-24,2008-11-19,2009-04-24,locationID,An identifier for the set of location information (data associated with dcterms:Location). May be a global unique identifier or an identifier specific to the data set.,,Location ID,http://rs.tdwg.org/dwc/terms/,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,http://purl.org/dc/terms/identifier,recommended,not in ABCD,http://purl.org/dc/terms/Location,,http://rs.tdwg.org/dwc/terms/SamplingLocationID-2008-11-19,,
http://rs.tdwg.org/dwc/terms/locationRemarks-2009-04-24,2009-01-18,2009-04-24,locationRemarks,Comments or notes about the Location.,"Example: ""under water since 2005""",Location Remarks,http://rs.tdwg.org/dwc/terms/,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,,recommended,DataSets/DataSet/Units/Unit/Gathering/AreaDetail,http://purl.org/dc/terms/Location,,http://rs.tdwg.org/dwc/terms/SamplingLocationRemarks-2009-01-18,,
http://rs.tdwg.org/dwc/terms/lowestBiostratigraphicZone-2009-04-24,2009-04-24,2009-07-06,lowestBiostratigraphicZone,The full name of the lowest possible geological biostratigraphic zone of the stratigraphic horizon from which the cataloged item was collected.,,Lowest Biostratigraphic Zone,http://rs.tdwg.org/dwc/terms/,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,,recommended,not in ABCD,http://rs.tdwg.org/dwc/terms/GeologicalContext,,http://digir.net/schema/conceptual/darwin/extension/paleontology/1.0/LowestBiostratigraphicZone-2005-07-03,,
http://rs.tdwg.org/dwc/terms/materialSampleID-2013-05-25,2013-03-28,2013-09-26,materialSampleID,"An identifier for the MaterialSample (as opposed to a particular digital record of the material sample). In the absence of a persistent global unique identifier, construct one from a combination of identifiers in the record that will most closely make the materialSampleID globally unique.",,Material Sample ID,http://rs.tdwg.org/dwc/terms/,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,http://purl.org/dc/terms/identifier,recommended,not in ABCD,http://rs.tdwg.org/dwc/terms/MaterialSample,http://rs.tdwg.org/dwc/terms/history/decisions/#Decision-2013-10-09_13,http://gensc.org/ns/mixs/source_mat_id-2011-01-26,,
http://rs.tdwg.org/dwc/terms/maximumDepthInMeters-2009-04-24,2008-11-19,2009-04-24,maximumDepthInMeters,"The greater depth of a range of depth below the local surface, in meters.","Example: ""200""",Maximum Depth In Meters,http://rs.tdwg.org/dwc/terms/,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,,recommended,DataSets/DataSet/Units/Unit/Gathering/Depth/MeasurementOrFactAtomised/UpperValue,http://purl.org/dc/terms/Location,,http://rs.tdwg.org/dwc/dwcore/MaximumDepthInMeters-2007-04-17,,
http://rs.tdwg.org/dwc/terms/maximumDistanceAboveSurfaceInMeters-2009-04-24,2008-11-19,2009-04-24,maximumDistanceAboveSurfaceInMeters,"The greater distance in a range of distance from a reference surface in the vertical direction, in meters. Use positive values for locations above the surface, negative values for locations below. If depth measures are given, the reference surface is the location given by the depth, otherwise the reference surface is the location given by the elevation.","Example: 1.5 meter sediment core from the bottom of a lake (at depth 20m) at 300m elevation; VerbatimElevation: ""300m"" MinimumElevationInMeters: ""300"", MaximumElevationInMeters: ""300"", VerbatimDepth: ""20m"", MinimumDepthInMeters: ""20"", MaximumDepthInMeters: ""20"", minimumDistanceAboveSurfaceInMeters: ""0"", maximumDistanceAboveSurfaceInMeters: ""-1.5""",Maximum Distance Above Surface In Meters,http://rs.tdwg.org/dwc/terms/,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,,recommended,DataSets/DataSet/Units/Unit/Gathering/Height/MeasurementOrFactAtomised/UpperValue,http://purl.org/dc/terms/Location,,,,
http://rs.tdwg.org/dwc/terms/maximumElevationInMeters-2009-04-24,2008-11-19,2009-04-24,maximumElevationInMeters,"The upper limit of the range of elevation (altitude, usually above sea level), in meters.","Example: ""200""",Maximum Elevation In Meters,http://rs.tdwg.org/dwc/terms/,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,,recommended,DataSets/DataSet/Units/Unit/Gathering/Altitude/MeasurementOrFactAtomised/UpperValue,http://purl.org/dc/terms/Location,,http://rs.tdwg.org/dwc/dwcore/MaximumElevationInMeters-2007-04-17,,
http://rs.tdwg.org/dwc/terms/measurementAccuracy-2009-04-24,2009-01-18,2009-04-24,measurementAccuracy,The description of the potential error associated with the measurementValue.,"Examples: ""0.01"", ""normal distribution with variation of 2 m""",Measurement Accuracy,http://rs.tdwg.org/dwc/terms/,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,,recommended,DataSets/DataSet/Units/Unit/MeasurementsOrFacts/MeasurementOrFact/MeasurementOrFactAtomised/Accuracy or DataSet/Units/Unit/Gathering/SiteMeasurementsOrFacts/SiteMeasurementOrFact/MeasurementOrFactAtomised/Accuracy or DataSets/DataSet/Units/Unit/Gathering/Aspect/Accuracy or DataSets/DataSet/Units/Unit/Gathering/Altitude/MeasurementOrFactAtomised/Accuracy or DataSets/DataSet/Units/Unit/Gathering/Depth/MeasurementOrFactAtomised/Accuracy or DataSets/DataSet/Units/Unit/Gathering/Biotope/MeasurementsOrFacts/MeasurementOrFactAtomised/Accuracy or DataSets/DataSet/Units/Unit/MeasurementsOrFacts/MeasurementOrFact/MeasurementOrFactAtomised/Accuracy,http://rs.tdwg.org/dwc/terms/MeasurementOrFact,,http://rs.tdwg.org/dwc/terms/occurrenceMeasurementAccuracy-2009-04-24,http://rs.tdwg.org/dwc/terms/eventMeasurementAccuracy-2009-04-24,
http://rs.tdwg.org/dwc/terms/measurementDeterminedBy-2014-10-23,2009-01-23,2014-10-23,measurementDeterminedBy,"A list (concatenated and separated) of names of people, groups, or organizations who determined the value of the MeasurementOrFact.","The recommended best practice is to separate the values with a vertical bar (' | '). Examples: ""Rob Guralnick"", ""Julie Woodruff | Eileen Lacey"".",Measurement Determined By,http://rs.tdwg.org/dwc/terms/,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,http://rs.tdwg.org/dwc/terms/accordingTo,recommended,DataSets/DataSet/Units/Unit/MeasurementsOrFacts/MeasurementOrFact/MeasurementOrFactAtomised/MeasuredBy or DataSets/DataSet/Units/Unit/Gathering/Altitude/MeasurementOrFactAtomised/MeasuredBy or DataSets/DataSet/Units/Unit/Gathering/Depth/MeasurementOrFactAtomised/MeasuredBy or DataSets/DataSet/Units/Unit/Gathering/Height/MeasurementOrFactAtomised/MeasuredBy or DataSets/DataSet/Units/Unit/Gathering/SiteMeasurementsOrFacts/SiteMeasurementOrFact/MeasurementOrFactAtomised/MeasuredBy or DataSets/DataSet/Units/Unit/Gathering/Biotope/MeasurementsOrFacts/MeasurementOrFactAtomised/MeasuredBy,http://rs.tdwg.org/dwc/terms/MeasurementOrFact,http://rs.tdwg.org/dwc/terms/history/decisions/#Decision-2014-10-30_16,http://rs.tdwg.org/dwc/terms/measurementDeterminedBy-2009-04-24,,
http://rs.tdwg.org/dwc/terms/measurementDeterminedDate-2009-04-24,2009-01-23,2009-04-24,measurementDeterminedDate,"The date on which the MeasurementOrFact was made. Recommended best practice is to use an encoding scheme, such as ISO 8601:2004(E).","Examples: ""1963-03-08T14:07-0600"" is 8 Mar 1963 2:07pm in the time zone six hours earlier than UTC, ""2009-02-20T08:40Z"" is 20 Feb 2009 8:40am UTC, ""1809-02-12"" is 12 Feb 1809, ""1906-06"" is Jun 1906, ""1971"" is just that year, ""2007-03-01T13:00:00Z/2008-05-11T15:30:00Z"" is the interval between 1 Mar 2007 1pm UTC and 11 May 2008 3:30pm UTC, ""2007-11-13/15"" is the interval between 13 Nov 2007 and 15 Nov 2007.",Measurement Determined Date,http://rs.tdwg.org/dwc/terms/,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,http://purl.org/dc/terms/date,recommended,DataSets/DataSet/Units/Unit/MeasurementsOrFacts/MeasurementOrFact/MeasurementOrFactAtomised/MeasurementDateTime or DataSets/DataSet/Units/Unit/Gathering/Altitude/MeasurementOrFactAtomised/MeasurementDateTime or DataSets/DataSet/Units/Unit/Gathering/Depth/MeasurementOrFactAtomised/MeasurementDateTime or DataSets/DataSet/Units/Unit/Gathering/Height/MeasurementOrFactAtomised/MeasurementDateTime or DataSets/DataSet/Units/Unit/Gathering/SiteMeasurementsOrFacts/SiteMeasurementOrFact/MeasurementOrFactAtomised/MeasurementDateTime or DataSets/DataSet/Units/Unit/Gathering/Biotope/MeasurementsOrFacts/MeasurementOrFactAtomised/MeasurementDateTime,http://rs.tdwg.org/dwc/terms/MeasurementOrFact,,http://rs.tdwg.org/dwc/terms/occurrenceMeasurementDeterminedDate-2009-04-24,http://rs.tdwg.org/dwc/terms/eventMeasurementDeterminedDate-2009-04-24,
http://rs.tdwg.org/dwc/terms/measurementID-2009-04-24,2009-03-06,2009-04-24,measurementID,"An identifier for the MeasurementOrFact (information pertaining to measurements, facts, characteristics, or assertions). May be a global unique identifier or an identifier specific to the data set.",,Measurement ID,http://rs.tdwg.org/dwc/terms/,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,http://purl.org/dc/terms/identifier,recommended,not in ABCD,http://rs.tdwg.org/dwc/terms/MeasurementOrFact,,http://rs.tdwg.org/dwc/terms/occurrenceMeasurementID-2009-04-24,http://rs.tdwg.org/dwc/terms/eventMeasurementID-2009-04-24,
http://rs.tdwg.org/dwc/terms/measurementMethod-2009-04-24,2008-11-19,2009-04-24,measurementMethod,"A description of or reference to (publication, URI) the method or protocol used to determine the measurement, fact, characteristic, or assertion.","Examples: ""minimum convex polygon around burrow entrances"" for a home range area, ""barometric altimeter"" for an elevation",Measurement Method,http://rs.tdwg.org/dwc/terms/,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,,recommended,/DataSets/DataSet/Units/Unit/MeasurementsOrFacts/MeasurementOrFact/MeasurementOrFactAtomised/Method or /DataSets/DataSet/Units/Unit/Gathering/Biotope/MeasurementsOrFacts/MeasurementOrFactAtomised/Method or /DataSets/DataSet/Units/Unit/Gathering/SiteMeasurementsOrFacts/SiteMeasurementOrFact/MeasurementOrFactAtomised/Method,http://rs.tdwg.org/dwc/terms/MeasurementOrFact,,,,
http://rs.tdwg.org/dwc/terms/measurementRemarks-2009-04-24,2008-11-19,2009-04-24,measurementRemarks,Comments or notes accompanying the MeasurementOrFact.,"Example: ""tip of tail missing""",Measurement Remarks,http://rs.tdwg.org/dwc/terms/,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,,recommended,not in ABCD,http://rs.tdwg.org/dwc/terms/MeasurementOrFact,,http://rs.tdwg.org/dwc/terms/occurrenceMeasurementRemarks-2009-04-24,http://rs.tdwg.org/dwc/terms/eventMeasurementRemarks-2009-04-24,
http://rs.tdwg.org/dwc/terms/measurementType-2009-04-24,2008-11-19,2009-04-24,measurementType,"The nature of the measurement, fact, characteristic, or assertion. Recommended best practice is to use a controlled vocabulary.","Examples: ""tail length"", ""temperature"", ""trap line length"", ""survey area"", ""trap type""",Measurement Type,http://rs.tdwg.org/dwc/terms/,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,,recommended,DataSets/DataSet/Units/Unit/MeasurementsOrFacts/MeasurementOrFact/MeasurementOrFactAtomised/Parameter or DataSets/DataSet/Units/Unit/Gathering/SiteMeasurementsOrFacts/MeasurementOrFact/MeasurementOrFactAtomised/Parameter,http://rs.tdwg.org/dwc/terms/MeasurementOrFact,,http://rs.tdwg.org/dwc/terms/occurrenceMeasurementType-2009-04-24,http://rs.tdwg.org/dwc/terms/eventMeasurementType-2009-04-24,
http://rs.tdwg.org/dwc/terms/measurementUnit-2009-04-24,2008-11-19,2009-04-24,measurementUnit,The units associated with the measurementValue. Recommended best practice is to use the International System of Units (SI).,"Examples: ""mm"", ""C"", ""km"", ""ha""",Measurement Unit,http://rs.tdwg.org/dwc/terms/,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,,recommended,DataSets/DataSet/Units/Unit/Gathering/SiteMeasurementsOrFacts/MeasurementOrFact/MeasurementOrFactAtomised/UnitOfMeasurement or DataSets/DataSet/Units/Unit/Gathering/SiteMeasurementsOrFacts/MeasurementOrFact/MeasurementOrFactAtomised/UnitOfMeasurement,http://rs.tdwg.org/dwc/terms/MeasurementOrFact,,http://rs.tdwg.org/dwc/terms/occurrenceMeasurementUnit-2009-04-24,http://rs.tdwg.org/dwc/terms/eventMeasurementUnit-2009-04-24,
http://rs.tdwg.org/dwc/terms/measurementValue-2009-04-24,2008-11-19,2009-04-24,measurementValue,"The value of the measurement, fact, characteristic, or assertion.","Examples: ""45"", ""20"", ""1"", ""14.5"", ""UV-light""",Measurement Value,http://rs.tdwg.org/dwc/terms/,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,,recommended,DataSets/DataSet/Units/Unit/MeasurementsOrFacts/MeasurementOrFact/MeasurementOrFactAtomised/LowerValue or DataSets/DataSet/Units/Unit/MeasurementsOrFacts/MeasurementOrFact/MeasurementOrFactAtomised/UpperValue or DataSets/DataSet/Units/Unit/Gathering/SiteMeasurementsOrFacts/SiteMeasurementOrFact/MeasurementOrFactAtomised/LowerValue or DataSets/DataSet/Units/Unit/Gathering/SiteMeasurementsOrFacts/SiteMeasurementOrFact/MeasurementOrFactAtomised/UpperValue or DataSets/DataSet/Units/Unit/Gathering/Altitude/MeasurementOrFactAtomised/LowerValue or DataSets/DataSet/Units/Unit/Gathering/Altitude/MeasurementOrFactAtomised/UpperValue or DataSets/DataSet/Units/Unit/Gathering/Depth/MeasurementOrFactAtomised/LowerValue or DataSets/DataSet/Units/Unit/Gathering/Depth/MeasurementOrFactAtomised/UpperValue or DataSets/DataSet/Units/Unit/Gathering/Biotope/MeasurementsOrFacts/MeasurementOrFactAtomised/LowerValue or DataSets/DataSet/Units/Unit/Gathering/Biotope/MeasurementsOrFacts/MeasurementOrFactAtomised/UpperValue or DataSets/DataSet/Units/Unit/Gathering/Height/MeasurementOrFactAtomised/LowerValue or DataSets/DataSet/Units/Unit/Gathering/Height/MeasurementOrFactAtomised/UpperValue,http://rs.tdwg.org/dwc/terms/MeasurementOrFact,,http://rs.tdwg.org/dwc/terms/occurrenceMeasurementValue-2009-04-24,http://rs.tdwg.org/dwc/terms/eventMeasurementValue-2009-04-24,
http://rs.tdwg.org/dwc/terms/member-2009-04-24,2009-04-24,2009-07-06,member,The full name of the lithostratigraphic member from which the cataloged item was collected.,"Examples: ""Lava Dam Member"", ""Hellnmaria Member""",Member,http://rs.tdwg.org/dwc/terms/,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,,recommended,not in ABCD,http://rs.tdwg.org/dwc/terms/GeologicalContext,,http://digir.net/schema/conceptual/darwin/extension/paleontology/1.0/Member-2005-07-03,,
http://rs.tdwg.org/dwc/terms/minimumDepthInMeters-2009-04-24,2008-11-19,2009-04-24,minimumDepthInMeters,"The lesser depth of a range of depth below the local surface, in meters.","Example: ""100""",Minimum Depth In Meters,http://rs.tdwg.org/dwc/terms/,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,,recommended,DataSets/DataSet/Units/Unit/Gathering/Depth/MeasurementOrFactAtomised/LowerValue,http://purl.org/dc/terms/Location,,http://rs.tdwg.org/dwc/dwcore/MinimumDepthInMeters-2007-04-17,,
http://rs.tdwg.org/dwc/terms/minimumDistanceAboveSurfaceInMeters-2009-04-24,2008-11-19,2009-04-24,minimumDistanceAboveSurfaceInMeters,"The lesser distance in a range of distance from a reference surface in the vertical direction, in meters. Use positive values for locations above the surface, negative values for locations below. If depth measures are given, the reference surface is the location given by the depth, otherwise the reference surface is the location given by the elevation.","Example: 1.5 meter sediment core from the bottom of a lake (at depth 20m) at 300m elevation; VerbatimElevation: ""300m"" MinimumElevationInMeters: ""300"", MaximumElevationInMeters: ""300"", VerbatimDepth: ""20m"", MinimumDepthInMeters: ""20"", MaximumDepthInMeters: ""20"", minimumDistanceAboveSurfaceInMeters: ""0"", maximumDistanceAboveSurfaceInMeters: ""-1.5""",Minimum Distance Above Surface In Meters,http://rs.tdwg.org/dwc/terms/,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,,recommended,DataSets/DataSet/Units/Unit/Gathering/Height/MeasurementOrFactAtomised/LowerValue,http://purl.org/dc/terms/Location,,,,
http://rs.tdwg.org/dwc/terms/minimumElevationInMeters-2009-04-24,2008-11-19,2009-04-24,minimumElevationInMeters,"The lower limit of the range of elevation (altitude, usually above sea level), in meters.","Example: ""100""",Minimum Elevation In Meters,http://rs.tdwg.org/dwc/terms/,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,,recommended,DataSets/DataSet/Units/Unit/Gathering/Altitude/MeasurementOrFactAtomised/LowerValue,http://purl.org/dc/terms/Location,,http://rs.tdwg.org/dwc/dwcore/MinimumElevationInMeters-2007-04-17,,
http://rs.tdwg.org/dwc/terms/month-2009-04-24,2008-11-19,2009-04-24,month,The ordinal month in which the Event occurred.,"Examples: ""1"" (=January), ""10"" (=October)",Month,http://rs.tdwg.org/dwc/terms/,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,,recommended,accessible from DataSets/DataSet/Units/Unit/Gathering/ISODateTimeBegin,http://rs.tdwg.org/dwc/terms/Event,,http://digir.net/schema/conceptual/darwin/2003/1.0/MonthCollected-2003-06-17,,
http://rs.tdwg.org/dwc/terms/municipality-2009-08-24,2008-11-19,2009-08-24,municipality,"The full, unabbreviated name of the next smaller administrative region than county (city, municipality, etc.) in which the Location occurs. Do not use this term for a nearby named place that does not contain the actual location.","Examples: ""Holzminden""",Municipality,http://rs.tdwg.org/dwc/terms/,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,,recommended,DataSets/DataSet/Units/Unit/Gathering/NamedAreas/NamedArea/AreaName,http://purl.org/dc/terms/Location,,,,
http://rs.tdwg.org/dwc/terms/nameAccordingTo-2009-09-21,2008-11-19,2009-09-21,nameAccordingTo,"The reference to the source in which the specific taxon concept circumscription is defined or implied - traditionally signified by the Latin ""sensu"" or ""sec."" (from secundum, meaning ""according to""). For taxa that result from identifications, a reference to the keys, monographs, experts and other sources should be given.","Example: ""McCranie, J. R., D. B. Wake, and L. D. Wilson. 1996. The taxonomic status of Bolitoglossa schmidti, with comments on the biology of the Mesoamerican salamander Bolitoglossa dofleini (Caudata: Plethodontidae). Carib. J. Sci. 32:395-398."", ""Werner Greuter 2008"", ""Lilljeborg 1861, Upsala Univ. Arsskrift, Math. Naturvet., pp. 4, 5""",Name According To,http://rs.tdwg.org/dwc/terms/,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,http://rs.tdwg.org/dwc/terms/accordingTo,recommended,not in ABCD,http://rs.tdwg.org/dwc/terms/Taxon,,http://rs.tdwg.org/dwc/terms/taxonAccordingTo-2009-04-24,,
http://rs.tdwg.org/dwc/terms/nameAccordingToID-2009-09-21,2009-08-24,2009-09-21,nameAccordingToID,An identifier for the source in which the specific taxon concept circumscription is defined or implied. See nameAccordingTo.,"Example: ""doi:10.1016/S0269-915X(97)80026-2""",Name According To ID,http://rs.tdwg.org/dwc/terms/,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,http://purl.org/dc/terms/identifier,recommended,not in ABCD,http://rs.tdwg.org/dwc/terms/Taxon,,,,
http://rs.tdwg.org/dwc/terms/namePublishedIn-2009-09-21,2008-11-19,2009-09-21,namePublishedIn,A reference for the publication in which the scientificName was originally established under the rules of the associated nomenclaturalCode.,"Examples: ""Pearson O. P., and M. I. Christie. 1985. Historia Natural, 5(37):388"", ""Forel, Auguste, Diagnosies provisoires de quelques espèces nouvelles de fourmis de Madagascar, récoltées par M. Grandidier., Annales de la Societe Entomologique de Belgique, Comptes-rendus des Seances 30, 1886""",Name Published In,http://rs.tdwg.org/dwc/terms/,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,http://purl.org/dc/terms/bibliographicCitation,recommended,DataSets/DataSet/Units/Unit/SpecimenUnit/NomenclaturalTypeDesignations/NomenclaturalTypeDesignation/NomenclaturalReference/TitleCitation,http://rs.tdwg.org/dwc/terms/Taxon,,http://rs.tdwg.org/dwc/terms/namePublishedIn-2009-04-24,,
http://rs.tdwg.org/dwc/terms/namePublishedInID-2009-09-21,2009-05-18,2009-09-21,namePublishedInID,An identifier for the publication in which the scientificName was originally established under the rules of the associated nomenclaturalCode.,"Example: ""http://hdl.handle.net/10199/7""",Name Published In ID,http://rs.tdwg.org/dwc/terms/,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,http://purl.org/dc/terms/identifier,recommended,not in ABCD,http://rs.tdwg.org/dwc/terms/Taxon,,http://rs.tdwg.org/dwc/terms/namePublicationID-2009-05-18,,
http://rs.tdwg.org/dwc/terms/namePublishedInYear-2011-10-16,2011-10-16,2011-10-16,namePublishedInYear,The four-digit year in which the scientificName was published.,"Examples: ""1915"", ""2008""",Name Published In Year,http://rs.tdwg.org/dwc/terms/,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,,recommended,not in ABCD,http://rs.tdwg.org/dwc/terms/Taxon,http://rs.tdwg.org/dwc/terms/history/decisions/#Decision-2011-10-16_8,,,
http://rs.tdwg.org/dwc/terms/nomenclaturalCode-2009-09-21,2008-11-19,2009-09-21,nomenclaturalCode,The nomenclatural code (or codes in the case of an ambiregnal name) under which the scientificName is constructed. Recommended best practice is to use a controlled vocabulary.,"Examples: ""ICBN"", ""ICZN"", ""BC"", ""ICNCP"", ""BioCode"", ""ICZN; ICBN""",Nomenclatural Code,http://rs.tdwg.org/dwc/terms/,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,,recommended,DataSets/DataSet/Units/Unit/Identifications/Identification/TaxonIdentified/Code,http://rs.tdwg.org/dwc/terms/Taxon,,http://rs.tdwg.org/dwc/terms/nomenclaturalCode-2009-04-24,,
http://rs.tdwg.org/dwc/terms/nomenclaturalStatus-2009-04-24,2009-01-18,2009-04-24,nomenclaturalStatus,The status related to the original publication of the name and its conformance to the relevant rules of nomenclature. It is based essentially on an algorithm according to the business rules of the code. It requires no taxonomic opinion.,"Examples: ""nom. ambig."", ""nom. illeg."", ""nom. subnud.""",Nomenclatural Status,http://rs.tdwg.org/dwc/terms/,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,,recommended,(DataSets/DataSet/Units/Unit/SpecimenUnit/NomenclaturalTypeDesignations/NomenclaturalTypeDesignation/NomenclaturalReference/TitleCitation) pro parte,http://rs.tdwg.org/dwc/terms/Taxon,,,,
http://rs.tdwg.org/dwc/terms/occurrenceID-2009-04-24,2008-11-19,2009-04-24,occurrenceID,"An identifier for the Occurrence (as opposed to a particular digital record of the occurrence). In the absence of a persistent global unique identifier, construct one from a combination of identifiers in the record that will most closely make the occurrenceID globally unique.","For a specimen in the absence of a bona fide global unique identifier, for example, use the form: ""urn:catalog:[institutionCode]:[collectionCode]:[catalogNumber]. Examples: ""urn:lsid:nhm.ku.edu:Herps:32"", ""urn:catalog:FMNH:Mammal:145732""",Occurrence ID,http://rs.tdwg.org/dwc/terms/,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,http://purl.org/dc/terms/identifier,recommended,DataSets/DataSet/Units/Unit/UnitGUID,http://rs.tdwg.org/dwc/terms/Occurrence,,http://rs.tdwg.org/dwc/dwcore/GlobalUniqueIdentifier-2007-04-17,,
http://rs.tdwg.org/dwc/terms/occurrenceRemarks-2009-04-24,2008-11-19,2009-04-24,occurrenceRemarks,Comments or notes about the Occurrence.,"Example: ""found dead on road""",Occurrence Remarks,http://rs.tdwg.org/dwc/terms/,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,,recommended,DataSets/DataSet/Units/Unit/Notes,http://rs.tdwg.org/dwc/terms/Occurrence,,http://rs.tdwg.org/dwc/terms/SampleRemarks-2009-01-18,,
http://rs.tdwg.org/dwc/terms/occurrenceStatus-2009-09-17,2009-09-17,2009-09-17,occurrenceStatus,A statement about the presence or absence of a Taxon at a Location. Recommended best practice is to use a controlled vocabulary.,"Examples: ""present"", ""absent""",Occurrence Status,http://rs.tdwg.org/dwc/terms/,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,,recommended,not in ABCD,http://rs.tdwg.org/dwc/terms/Occurrence,,,,
http://rs.tdwg.org/dwc/terms/order-2009-08-24,2008-11-19,2009-08-24,order,The full scientific name of the order in which the taxon is classified.,"Examples: ""Carnivora"", ""Monocleales""",Order,http://rs.tdwg.org/dwc/terms/,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,,recommended,DataSets/DataSet/Units/Unit/Identifications/Identification/TaxonIdentified/HigherTaxa/HigherTaxon/HigherTaxonName with HigherTaxa/HigherTaxon/HigherTaxonRank = ordo,http://rs.tdwg.org/dwc/terms/Taxon,,http://rs.tdwg.org/dwc/terms/order-2009-04-24,,
